route_short_name,nearby_views,nearby_taps,tapped_routing_suggestions,go_trips,date,source_file
26s,462,30,4,3,2026-01-15,lines_2026-01-15.csv
27,572,14,3,1,2026-01-15,lines_2026-01-15.csv
3,3869,450,233,119,2026-01-15,lines_2026-01-15.csv
40,2846,365,184,126,2026-01-15,lines_2026-01-15.csv
41,1855,92,49,29,2026-01-15,lines_2026-01-15.csv
42,3007,176,160,69,2026-01-15,lines_2026-01-15.csv
47,3095,463,194,102,2026-01-15,lines_2026-01-15.csv
48,2563,159,78,45,2026-01-15,lines_2026-01-15.csv
50,898,65,22,4,2026-01-15,lines_2026-01-15.csv
64,2617,259,87,54,2026-01-15,lines_2026-01-15.csv
65,3114,671,133,110,2026-01-15,lines_2026-01-15.csv
67,3116,438,227,148,2026-01-15,lines_2026-01-15.csv
68,2964,292,170,87,2026-01-15,lines_2026-01-15.csv
1,4170,336,364,199,2026-01-16,lines_2026-01-16.csv
10,418,50,79,17,2026-01-16,lines_2026-01-16.csv
123,2350,278,235,115,2026-01-16,lines_2026-01-16.csv
123s,617,14,20,5,2026-01-16,lines_2026-01-16.csv
170,257,47,44,42,2026-01-16,lines_2026-01-16.csv
2,1636,24,44,19,2026-01-16,lines_2026-01-16.csv
20,1248,82,114,36,2026-01-16,lines_2026-01-16.csv
225,3002,314,250,125,2026-01-16,lines_2026-01-16.csv
240,1045,18,19,6,2026-01-16,lines_2026-01-16.csv
25,1393,70,32,14,2026-01-16,lines_2026-01-16.csv
26,1209,167,149,73,2026-01-16,lines_2026-01-16.csv
26s,354,21,5,5,2026-01-16,lines_2026-01-16.csv
27,498,7,6,2,2026-01-16,lines_2026-01-16.csv
3,3383,441,211,137,2026-01-16,lines_2026-01-16.csv
40,2454,226,147,106,2026-01-16,lines_2026-01-16.csv
41,1384,88,33,25,2026-01-16,lines_2026-01-16.csv
42,2432,206,87,51,2026-01-16,lines_2026-01-16.csv
47,2499,361,247,106,2026-01-16,lines_2026-01-16.csv
48,2035,113,87,55,2026-01-16,lines_2026-01-16.csv
50,612,33,19,5,2026-01-16,lines_2026-01-16.csv
64,2469,306,73,51,2026-01-16,lines_2026-01-16.csv
65,2834,556,122,90,2026-01-16,lines_2026-01-16.csv
67,2737,389,224,141,2026-01-16,lines_2026-01-16.csv
68,2331,158,70,42,2026-01-16,lines_2026-01-16.csv
1,3012,269,347,125,2026-01-17,lines_2026-01-17.csv
10,294,13,29,8,2026-01-17,lines_2026-01-17.csv
123,1534,230,233,125,2026-01-17,lines_2026-01-17.csv
123s,26,0,0,0,2026-01-17,lines_2026-01-17.csv
170,248,21,59,30,2026-01-17,lines_2026-01-17.csv
2,322,4,14,1,2026-01-17,lines_2026-01-17.csv
20,811,53,72,21,2026-01-17,lines_2026-01-17.csv
225,1922,272,251,73,2026-01-17,lines_2026-01-17.csv
240,811,24,19,9,2026-01-17,lines_2026-01-17.csv
25,808,39,21,16,2026-01-17,lines_2026-01-17.csv
26,718,47,69,25,2026-01-17,lines_2026-01-17.csv
26s,25,0,0,0,2026-01-17,lines_2026-01-17.csv
27,122,1,1,1,2026-01-17,lines_2026-01-17.csv
3,1839,228,135,70,2026-01-17,lines_2026-01-17.csv
40,1723,240,105,72,2026-01-17,lines_2026-01-17.csv
41,425,34,23,10,2026-01-17,lines_2026-01-17.csv
42,1817,107,65,31,2026-01-17,lines_2026-01-17.csv
47,1796,215,159,73,2026-01-17,lines_2026-01-17.csv
48,1493,125,93,48,2026-01-17,lines_2026-01-17.csv
50,610,41,7,8,2026-01-17,lines_2026-01-17.csv
64,1148,107,43,26,2026-01-17,lines_2026-01-17.csv
65,1429,203,68,39,2026-01-17,lines_2026-01-17.csv
67,1672,180,204,61,2026-01-17,lines_2026-01-17.csv
68,561,15,18,5,2026-01-17,lines_2026-01-17.csv
1,3080,296,279,121,2026-01-18,lines_2026-01-18.csv
10,74,4,6,3,2026-01-18,lines_2026-01-18.csv
123,1617,244,223,115,2026-01-18,lines_2026-01-18.csv
123s,46,2,0,0,2026-01-18,lines_2026-01-18.csv
170,59,9,11,2,2026-01-18,lines_2026-01-18.csv
2,80,12,1,0,2026-01-18,lines_2026-01-18.csv
20,282,19,10,9,2026-01-18,lines_2026-01-18.csv
225,1918,187,166,56,2026-01-18,lines_2026-01-18.csv
240,427,8,2,1,2026-01-18,lines_2026-01-18.csv
25,218,3,11,7,2026-01-18,lines_2026-01-18.csv
26,178,26,15,10,2026-01-18,lines_2026-01-18.csv
26s,21,1,0,0,2026-01-18,lines_2026-01-18.csv
27,8,1,2,0,2026-01-18,lines_2026-01-18.csv
3,1698,184,99,35,2026-01-18,lines_2026-01-18.csv
40,1991,267,153,74,2026-01-18,lines_2026-01-18.csv
41,82,5,1,0,2026-01-18,lines_2026-01-18.csv
42,528,24,8,1,2026-01-18,lines_2026-01-18.csv
47,2023,192,156,75,2026-01-18,lines_2026-01-18.csv
48,412,35,6,5,2026-01-18,lines_2026-01-18.csv
50,242,20,1,6,2026-01-18,lines_2026-01-18.csv
64,1081,127,44,33,2026-01-18,lines_2026-01-18.csv
65,379,63,3,2,2026-01-18,lines_2026-01-18.csv
67,507,66,43,17,2026-01-18,lines_2026-01-18.csv
68,79,7,0,0,2026-01-18,lines_2026-01-18.csv
1,2936,269,324,94,2026-01-19,lines_2026-01-19.csv
10,247,16,30,6,2026-01-19,lines_2026-01-19.csv
123,1572,212,199,99,2026-01-19,lines_2026-01-19.csv
123s,105,3,0,0,2026-01-19,lines_2026-01-19.csv
170,213,25,34,8,2026-01-19,lines_2026-01-19.csv
2,653,23,32,8,2026-01-19,lines_2026-01-19.csv
20,591,39,86,23,2026-01-19,lines_2026-01-19.csv
225,1773,202,170,47,2026-01-19,lines_2026-01-19.csv
240,588,10,27,5,2026-01-19,lines_2026-01-19.csv
25,609,47,58,12,2026-01-19,lines_2026-01-19.csv
26,479,42,73,18,2026-01-19,lines_2026-01-19.csv
26s,47,1,0,0,2026-01-19,lines_2026-01-19.csv
27,245,4,8,2,2026-01-19,lines_2026-01-19.csv
3,1844,207,134,43,2026-01-19,lines_2026-01-19.csv
40,1961,232,117,74,2026-01-19,lines_2026-01-19.csv
41,793,33,43,6,2026-01-19,lines_2026-01-19.csv
42,1420,97,83,28,2026-01-19,lines_2026-01-19.csv
47,1860,181,181,62,2026-01-19,lines_2026-01-19.csv
48,1101,40,58,16,2026-01-19,lines_2026-01-19.csv
50,459,30,14,3,2026-01-19,lines_2026-01-19.csv
64,1363,165,55,36,2026-01-19,lines_2026-01-19.csv
65,1086,168,56,26,2026-01-19,lines_2026-01-19.csv
67,1095,162,115,30,2026-01-19,lines_2026-01-19.csv
68,950,42,25,6,2026-01-19,lines_2026-01-19.csv
1,4674,429,478,187,2026-01-20,lines_2026-01-20.csv
10,431,28,88,17,2026-01-20,lines_2026-01-20.csv
123,2139,291,357,142,2026-01-20,lines_2026-01-20.csv
123s,22,2,0,0,2026-01-20,lines_2026-01-20.csv
170,367,47,50,19,2026-01-20,lines_2026-01-20.csv
2,1919,44,92,33,2026-01-20,lines_2026-01-20.csv
20,1085,55,80,30,2026-01-20,lines_2026-01-20.csv
225,3362,478,368,158,2026-01-20,lines_2026-01-20.csv
240,1046,26,27,5,2026-01-20,lines_2026-01-20.csv
25,1076,46,41,21,2026-01-20,lines_2026-01-20.csv
26,997,124,123,66,2026-01-20,lines_2026-01-20.csv
26s,11,1,0,0,2026-01-20,lines_2026-01-20.csv
27,468,8,6,0,2026-01-20,lines_2026-01-20.csv
3,3731,481,248,130,2026-01-20,lines_2026-01-20.csv
40,2920,283,208,106,2026-01-20,lines_2026-01-20.csv
41,1727,74,38,18,2026-01-20,lines_2026-01-20.csv
42,3051,205,208,99,2026-01-20,lines_2026-01-20.csv
47,3078,449,258,142,2026-01-20,lines_2026-01-20.csv
48,2542,155,134,71,2026-01-20,lines_2026-01-20.csv
50,769,38,20,13,2026-01-20,lines_2026-01-20.csv
64,2577,269,143,59,2026-01-20,lines_2026-01-20.csv
65,3016,577,128,80,2026-01-20,lines_2026-01-20.csv
67,3008,377,178,100,2026-01-20,lines_2026-01-20.csv
68,2796,268,148,56,2026-01-20,lines_2026-01-20.csv
1,4712,361,517,243,2026-01-21,lines_2026-01-21.csv
10,319,36,44,25,2026-01-21,lines_2026-01-21.csv
123,2142,269,330,134,2026-01-21,lines_2026-01-21.csv
123s,613,24,17,7,2026-01-21,lines_2026-01-21.csv
170,221,37,39,18,2026-01-21,lines_2026-01-21.csv
2,1908,39,68,26,2026-01-21,lines_2026-01-21.csv
20,1122,89,103,53,2026-01-21,lines_2026-01-21.csv
225,3590,434,371,168,2026-01-21,lines_2026-01-21.csv
240,1057,34,27,7,2026-01-21,lines_2026-01-21.csv
25,1198,56,53,16,2026-01-21,lines_2026-01-21.csv
26,1135,162,147,83,2026-01-21,lines_2026-01-21.csv
26s,341,18,9,2,2026-01-21,lines_2026-01-21.csv
27,385,5,6,1,2026-01-21,lines_2026-01-21.csv
3,4052,485,302,143,2026-01-21,lines_2026-01-21.csv
40,2962,286,201,110,2026-01-21,lines_2026-01-21.csv
41,1983,88,68,30,2026-01-21,lines_2026-01-21.csv
42,2933,224,162,65,2026-01-21,lines_2026-01-21.csv
47,3001,491,280,151,2026-01-21,lines_2026-01-21.csv
48,2609,144,125,61,2026-01-21,lines_2026-01-21.csv
50,675,47,36,15,2026-01-21,lines_2026-01-21.csv
64,2622,254,97,40,2026-01-21,lines_2026-01-21.csv
65,3072,542,130,103,2026-01-21,lines_2026-01-21.csv
67,3250,472,258,153,2026-01-21,lines_2026-01-21.csv
68,2987,272,190,78,2026-01-21,lines_2026-01-21.csv
1,4702,357,536,203,2026-01-22,lines_2026-01-22.csv
10,443,25,55,12,2026-01-22,lines_2026-01-22.csv
123,2132,290,320,143,2026-01-22,lines_2026-01-22.csv
123s,554,22,16,7,2026-01-22,lines_2026-01-22.csv
170,260,26,27,13,2026-01-22,lines_2026-01-22.csv
2,1833,53,99,45,2026-01-22,lines_2026-01-22.csv
20,1159,125,75,44,2026-01-22,lines_2026-01-22.csv
225,3613,445,349,196,2026-01-22,lines_2026-01-22.csv
240,1198,33,48,18,2026-01-22,lines_2026-01-22.csv
25,1257,87,55,24,2026-01-22,lines_2026-01-22.csv
26,985,115,136,52,2026-01-22,lines_2026-01-22.csv
26s,256,20,4,3,2026-01-22,lines_2026-01-22.csv
27,398,4,3,0,2026-01-22,lines_2026-01-22.csv
3,4097,409,245,121,2026-01-22,lines_2026-01-22.csv
40,2830,330,254,119,2026-01-22,lines_2026-01-22.csv
41,1917,83,48,18,2026-01-22,lines_2026-01-22.csv
42,2840,185,158,61,2026-01-22,lines_2026-01-22.csv
47,3035,487,384,156,2026-01-22,lines_2026-01-22.csv
48,2526,132,116,54,2026-01-22,lines_2026-01-22.csv
50,718,63,37,18,2026-01-22,lines_2026-01-22.csv
64,2871,273,97,50,2026-01-22,lines_2026-01-22.csv
65,3299,685,154,128,2026-01-22,lines_2026-01-22.csv
67,3314,347,229,110,2026-01-22,lines_2026-01-22.csv
68,2900,288,152,59,2026-01-22,lines_2026-01-22.csv
1,4858,416,358,178,2026-01-23,lines_2026-01-23.csv
10,328,14,54,11,2026-01-23,lines_2026-01-23.csv
123,2347,338,254,130,2026-01-23,lines_2026-01-23.csv
123s,654,26,15,2,2026-01-23,lines_2026-01-23.csv
170,212,37,20,11,2026-01-23,lines_2026-01-23.csv
2,1792,34,69,19,2026-01-23,lines_2026-01-23.csv
20,1106,101,101,31,2026-01-23,lines_2026-01-23.csv
225,3468,458,253,135,2026-01-23,lines_2026-01-23.csv
240,1232,31,30,8,2026-01-23,lines_2026-01-23.csv
25,1243,98,44,28,2026-01-23,lines_2026-01-23.csv
26,1169,135,99,45,2026-01-23,lines_2026-01-23.csv
26s,383,17,8,4,2026-01-23,lines_2026-01-23.csv
27,462,4,4,1,2026-01-23,lines_2026-01-23.csv
3,3739,409,241,108,2026-01-23,lines_2026-01-23.csv
40,3069,277,187,93,2026-01-23,lines_2026-01-23.csv
41,1917,93,43,19,2026-01-23,lines_2026-01-23.csv
42,3035,231,127,87,2026-01-23,lines_2026-01-23.csv
47,3105,589,285,151,2026-01-23,lines_2026-01-23.csv
48,2660,153,106,44,2026-01-23,lines_2026-01-23.csv
50,842,71,36,19,2026-01-23,lines_2026-01-23.csv
64,2566,234,93,48,2026-01-23,lines_2026-01-23.csv
65,2989,587,131,103,2026-01-23,lines_2026-01-23.csv
67,3106,465,279,135,2026-01-23,lines_2026-01-23.csv
68,2748,210,98,45,2026-01-23,lines_2026-01-23.csv
1,3381,339,350,145,2026-01-24,lines_2026-01-24.csv
10,357,25,79,10,2026-01-24,lines_2026-01-24.csv
123,1741,219,261,103,2026-01-24,lines_2026-01-24.csv
123s,32,0,0,0,2026-01-24,lines_2026-01-24.csv
170,262,32,37,16,2026-01-24,lines_2026-01-24.csv
2,498,12,6,7,2026-01-24,lines_2026-01-24.csv
20,861,52,73,24,2026-01-24,lines_2026-01-24.csv
225,2037,286,217,79,2026-01-24,lines_2026-01-24.csv
240,902,18,35,10,2026-01-24,lines_2026-01-24.csv
25,865,52,23,19,2026-01-24,lines_2026-01-24.csv
26,731,47,66,33,2026-01-24,lines_2026-01-24.csv
26s,11,1,0,0,2026-01-24,lines_2026-01-24.csv
27,149,2,4,0,2026-01-24,lines_2026-01-24.csv
3,2036,214,153,58,2026-01-24,lines_2026-01-24.csv
40,1992,183,120,71,2026-01-24,lines_2026-01-24.csv
41,441,16,9,5,2026-01-24,lines_2026-01-24.csv
42,2177,128,103,26,2026-01-24,lines_2026-01-24.csv
47,2022,263,167,76,2026-01-24,lines_2026-01-24.csv
48,1761,96,104,41,2026-01-24,lines_2026-01-24.csv
50,752,45,24,5,2026-01-24,lines_2026-01-24.csv
64,1287,115,56,28,2026-01-24,lines_2026-01-24.csv
65,1570,279,84,42,2026-01-24,lines_2026-01-24.csv
67,1748,252,117,57,2026-01-24,lines_2026-01-24.csv
68,674,28,12,4,2026-01-24,lines_2026-01-24.csv
1,3167,321,241,113,2026-01-25,lines_2026-01-25.csv
10,152,20,17,3,2026-01-25,lines_2026-01-25.csv
123,1724,248,189,96,2026-01-25,lines_2026-01-25.csv
123s,69,4,0,0,2026-01-25,lines_2026-01-25.csv
170,111,9,10,2,2026-01-25,lines_2026-01-25.csv
2,88,2,1,0,2026-01-25,lines_2026-01-25.csv
20,411,23,30,12,2026-01-25,lines_2026-01-25.csv
225,1948,251,174,66,2026-01-25,lines_2026-01-25.csv
240,512,11,3,0,2026-01-25,lines_2026-01-25.csv
25,333,24,5,5,2026-01-25,lines_2026-01-25.csv
26,239,20,17,9,2026-01-25,lines_2026-01-25.csv
26s,35,2,0,0,2026-01-25,lines_2026-01-25.csv
27,16,0,0,0,2026-01-25,lines_2026-01-25.csv
3,1714,172,73,31,2026-01-25,lines_2026-01-25.csv
40,1961,188,172,102,2026-01-25,lines_2026-01-25.csv
41,71,3,0,0,2026-01-25,lines_2026-01-25.csv
42,645,37,29,16,2026-01-25,lines_2026-01-25.csv
47,1964,149,164,70,2026-01-25,lines_2026-01-25.csv
48,520,33,14,6,2026-01-25,lines_2026-01-25.csv
50,251,19,6,3,2026-01-25,lines_2026-01-25.csv
64,1154,152,54,36,2026-01-25,lines_2026-01-25.csv
65,472,63,31,8,2026-01-25,lines_2026-01-25.csv
67,597,37,20,10,2026-01-25,lines_2026-01-25.csv
68,64,6,0,0,2026-01-25,lines_2026-01-25.csv
1,3613,307,438,164,2026-01-26,lines_2026-01-26.csv
10,215,20,46,13,2026-01-26,lines_2026-01-26.csv
123,2065,296,276,113,2026-01-26,lines_2026-01-26.csv
123s,685,14,3,2,2026-01-26,lines_2026-01-26.csv
170,179,32,34,10,2026-01-26,lines_2026-01-26.csv
2,1084,33,34,16,2026-01-26,lines_2026-01-26.csv
20,915,104,86,44,2026-01-26,lines_2026-01-26.csv
225,2537,308,271,141,2026-01-26,lines_2026-01-26.csv
240,817,15,29,6,2026-01-26,lines_2026-01-26.csv
25,1030,66,42,19,2026-01-26,lines_2026-01-26.csv
26,876,105,77,44,2026-01-26,lines_2026-01-26.csv
26s,337,15,0,0,2026-01-26,lines_2026-01-26.csv
27,287,7,6,1,2026-01-26,lines_2026-01-26.csv
3,2437,329,256,111,2026-01-26,lines_2026-01-26.csv
40,2702,298,218,97,2026-01-26,lines_2026-01-26.csv
41,1579,86,55,27,2026-01-26,lines_2026-01-26.csv
42,2279,220,134,67,2026-01-26,lines_2026-01-26.csv
47,2657,425,278,136,2026-01-26,lines_2026-01-26.csv
48,2040,129,68,38,2026-01-26,lines_2026-01-26.csv
50,533,41,19,11,2026-01-26,lines_2026-01-26.csv
64,1353,124,48,39,2026-01-26,lines_2026-01-26.csv
65,1371,192,112,46,2026-01-26,lines_2026-01-26.csv
67,1733,204,167,63,2026-01-26,lines_2026-01-26.csv
68,1674,118,132,49,2026-01-26,lines_2026-01-26.csv
1,4683,348,597,206,2026-01-27,lines_2026-01-27.csv
10,394,19,49,12,2026-01-27,lines_2026-01-27.csv
123,2274,311,339,136,2026-01-27,lines_2026-01-27.csv
123s,601,21,9,5,2026-01-27,lines_2026-01-27.csv
170,213,37,44,23,2026-01-27,lines_2026-01-27.csv
2,1965,25,74,21,2026-01-27,lines_2026-01-27.csv
20,1141,98,116,54,2026-01-27,lines_2026-01-27.csv
225,3530,466,372,202,2026-01-27,lines_2026-01-27.csv
240,1155,30,42,14,2026-01-27,lines_2026-01-27.csv
25,1168,60,58,26,2026-01-27,lines_2026-01-27.csv
26,984,112,132,71,2026-01-27,lines_2026-01-27.csv
26s,334,11,1,0,2026-01-27,lines_2026-01-27.csv
27,375,7,5,3,2026-01-27,lines_2026-01-27.csv
3,4009,553,279,141,2026-01-27,lines_2026-01-27.csv
40,3070,328,241,119,2026-01-27,lines_2026-01-27.csv
41,1955,177,100,36,2026-01-27,lines_2026-01-27.csv
42,3047,273,174,79,2026-01-27,lines_2026-01-27.csv
47,3206,497,297,124,2026-01-27,lines_2026-01-27.csv
48,2760,189,173,76,2026-01-27,lines_2026-01-27.csv
50,865,55,24,16,2026-01-27,lines_2026-01-27.csv
64,2374,249,121,45,2026-01-27,lines_2026-01-27.csv
65,2809,547,139,101,2026-01-27,lines_2026-01-27.csv
67,3126,466,281,144,2026-01-27,lines_2026-01-27.csv
68,2966,237,167,75,2026-01-27,lines_2026-01-27.csv
1,5302,369,576,194,2026-01-28,lines_2026-01-28.csv
10,458,41,41,22,2026-01-28,lines_2026-01-28.csv
123,2376,339,335,162,2026-01-28,lines_2026-01-28.csv
123s,656,14,10,5,2026-01-28,lines_2026-01-28.csv
170,273,33,16,14,2026-01-28,lines_2026-01-28.csv
2,1774,50,83,24,2026-01-28,lines_2026-01-28.csv
20,1252,98,98,40,2026-01-28,lines_2026-01-28.csv
225,4267,558,485,213,2026-01-28,lines_2026-01-28.csv
240,1301,37,51,16,2026-01-28,lines_2026-01-28.csv
25,1371,76,78,38,2026-01-28,lines_2026-01-28.csv
26,1181,113,99,50,2026-01-28,lines_2026-01-28.csv
26s,298,21,2,2,2026-01-28,lines_2026-01-28.csv
27,508,13,9,7,2026-01-28,lines_2026-01-28.csv
3,4606,677,407,164,2026-01-28,lines_2026-01-28.csv
40,3276,427,230,144,2026-01-28,lines_2026-01-28.csv
41,2195,163,77,41,2026-01-28,lines_2026-01-28.csv
42,3203,288,152,94,2026-01-28,lines_2026-01-28.csv
47,3502,538,301,134,2026-01-28,lines_2026-01-28.csv
48,2976,221,161,101,2026-01-28,lines_2026-01-28.csv
50,783,51,13,14,2026-01-28,lines_2026-01-28.csv
64,2966,265,108,62,2026-01-28,lines_2026-01-28.csv
65,3554,685,196,117,2026-01-28,lines_2026-01-28.csv
67,3773,487,270,148,2026-01-28,lines_2026-01-28.csv
68,3564,284,166,69,2026-01-28,lines_2026-01-28.csv
1,4966,438,552,205,2026-01-29,lines_2026-01-29.csv
10,418,44,43,17,2026-01-29,lines_2026-01-29.csv
123,2172,283,326,131,2026-01-29,lines_2026-01-29.csv
123s,620,9,7,5,2026-01-29,lines_2026-01-29.csv
170,247,62,39,18,2026-01-29,lines_2026-01-29.csv
2,2022,60,91,31,2026-01-29,lines_2026-01-29.csv
20,1078,97,136,58,2026-01-29,lines_2026-01-29.csv
225,3783,412,405,172,2026-01-29,lines_2026-01-29.csv
240,1193,29,58,15,2026-01-29,lines_2026-01-29.csv
25,1127,62,67,27,2026-01-29,lines_2026-01-29.csv
26,973,130,121,63,2026-01-29,lines_2026-01-29.csv
26s,301,12,3,1,2026-01-29,lines_2026-01-29.csv
27,465,6,2,1,2026-01-29,lines_2026-01-29.csv
3,4440,728,253,141,2026-01-29,lines_2026-01-29.csv
40,3210,359,263,135,2026-01-29,lines_2026-01-29.csv
41,2153,109,82,27,2026-01-29,lines_2026-01-29.csv
42,3257,269,215,81,2026-01-29,lines_2026-01-29.csv
47,3492,496,279,133,2026-01-29,lines_2026-01-29.csv
48,2944,212,164,71,2026-01-29,lines_2026-01-29.csv
50,809,44,13,6,2026-01-29,lines_2026-01-29.csv
64,3004,262,100,41,2026-01-29,lines_2026-01-29.csv
65,3452,664,120,96,2026-01-29,lines_2026-01-29.csv
67,3315,439,190,122,2026-01-29,lines_2026-01-29.csv
68,3186,263,118,60,2026-01-29,lines_2026-01-29.csv
1,4733,392,489,187,2026-01-30,lines_2026-01-30.csv
10,531,21,70,30,2026-01-30,lines_2026-01-30.csv
123,2391,304,360,111,2026-01-30,lines_2026-01-30.csv
123s,734,26,11,6,2026-01-30,lines_2026-01-30.csv
170,349,52,41,27,2026-01-30,lines_2026-01-30.csv
2,1770,55,97,34,2026-01-30,lines_2026-01-30.csv
20,1288,144,138,59,2026-01-30,lines_2026-01-30.csv
225,3322,374,296,119,2026-01-30,lines_2026-01-30.csv
240,1219,46,50,19,2026-01-30,lines_2026-01-30.csv
25,1403,82,52,33,2026-01-30,lines_2026-01-30.csv
26,1153,116,99,59,2026-01-30,lines_2026-01-30.csv
26s,356,9,7,2,2026-01-30,lines_2026-01-30.csv
27,458,5,12,1,2026-01-30,lines_2026-01-30.csv
3,3661,457,168,90,2026-01-30,lines_2026-01-30.csv
40,2874,337,204,108,2026-01-30,lines_2026-01-30.csv
41,1889,142,67,35,2026-01-30,lines_2026-01-30.csv
42,2985,225,188,77,2026-01-30,lines_2026-01-30.csv
47,3013,445,379,107,2026-01-30,lines_2026-01-30.csv
48,2689,222,148,81,2026-01-30,lines_2026-01-30.csv
50,771,46,26,13,2026-01-30,lines_2026-01-30.csv
64,2545,275,86,38,2026-01-30,lines_2026-01-30.csv
65,2872,611,86,71,2026-01-30,lines_2026-01-30.csv
67,2876,435,212,132,2026-01-30,lines_2026-01-30.csv
68,2613,192,128,49,2026-01-30,lines_2026-01-30.csv
1,3504,394,478,176,2026-01-31,lines_2026-01-31.csv
10,351,29,45,15,2026-01-31,lines_2026-01-31.csv
123,1823,324,263,149,2026-01-31,lines_2026-01-31.csv
123s,36,1,0,0,2026-01-31,lines_2026-01-31.csv
170,246,29,32,18,2026-01-31,lines_2026-01-31.csv
2,482,29,9,2,2026-01-31,lines_2026-01-31.csv
20,961,60,81,23,2026-01-31,lines_2026-01-31.csv
225,2014,271,212,91,2026-01-31,lines_2026-01-31.csv
240,1053,35,32,15,2026-01-31,lines_2026-01-31.csv
25,1027,41,41,14,2026-01-31,lines_2026-01-31.csv
26,797,67,53,35,2026-01-31,lines_2026-01-31.csv
26s,17,1,0,0,2026-01-31,lines_2026-01-31.csv
27,166,6,1,6,2026-01-31,lines_2026-01-31.csv
3,2094,265,142,61,2026-01-31,lines_2026-01-31.csv
40,2190,208,176,91,2026-01-31,lines_2026-01-31.csv
41,584,29,23,11,2026-01-31,lines_2026-01-31.csv
42,2304,139,127,61,2026-01-31,lines_2026-01-31.csv
47,2284,284,198,81,2026-01-31,lines_2026-01-31.csv
48,2032,124,97,39,2026-01-31,lines_2026-01-31.csv
50,732,39,16,14,2026-01-31,lines_2026-01-31.csv
64,1312,109,45,27,2026-01-31,lines_2026-01-31.csv
65,1592,236,47,41,2026-01-31,lines_2026-01-31.csv
67,1728,227,147,51,2026-01-31,lines_2026-01-31.csv
68,565,10,11,4,2026-01-31,lines_2026-01-31.csv
1,3490,328,294,113,2026-02-01,lines_2026-02-01.csv
10,144,13,17,1,2026-02-01,lines_2026-02-01.csv
123,1750,249,274,109,2026-02-01,lines_2026-02-01.csv
123s,49,1,0,0,2026-02-01,lines_2026-02-01.csv
170,92,2,4,2,2026-02-01,lines_2026-02-01.csv
2,86,2,0,0,2026-02-01,lines_2026-02-01.csv
20,394,36,39,12,2026-02-01,lines_2026-02-01.csv
225,2082,187,182,57,2026-02-01,lines_2026-02-01.csv
240,508,7,3,2,2026-02-01,lines_2026-02-01.csv
25,344,17,4,5,2026-02-01,lines_2026-02-01.csv
26,250,24,10,11,2026-02-01,lines_2026-02-01.csv
26s,23,0,1,0,2026-02-01,lines_2026-02-01.csv
27,26,0,0,0,2026-02-01,lines_2026-02-01.csv
3,1985,185,109,40,2026-02-01,lines_2026-02-01.csv
40,2279,273,219,116,2026-02-01,lines_2026-02-01.csv
41,74,4,2,0,2026-02-01,lines_2026-02-01.csv
42,705,41,24,10,2026-02-01,lines_2026-02-01.csv
47,2297,243,139,65,2026-02-01,lines_2026-02-01.csv
48,556,32,16,3,2026-02-01,lines_2026-02-01.csv
50,267,18,3,1,2026-02-01,lines_2026-02-01.csv
64,1243,167,64,33,2026-02-01,lines_2026-02-01.csv
65,401,90,9,10,2026-02-01,lines_2026-02-01.csv
67,472,69,22,7,2026-02-01,lines_2026-02-01.csv
68,73,3,4,0,2026-02-01,lines_2026-02-01.csv
1,4377,315,445,216,2026-02-02,lines_2026-02-02.csv
10,232,14,44,6,2026-02-02,lines_2026-02-02.csv
123,1971,226,246,124,2026-02-02,lines_2026-02-02.csv
123s,589,20,20,6,2026-02-02,lines_2026-02-02.csv
170,191,53,21,17,2026-02-02,lines_2026-02-02.csv
2,1481,39,66,19,2026-02-02,lines_2026-02-02.csv
20,779,72,69,32,2026-02-02,lines_2026-02-02.csv
225,3367,409,320,133,2026-02-02,lines_2026-02-02.csv
240,859,22,8,2,2026-02-02,lines_2026-02-02.csv
25,829,64,46,28,2026-02-02,lines_2026-02-02.csv
26,745,89,79,37,2026-02-02,lines_2026-02-02.csv
26s,347,11,1,0,2026-02-02,lines_2026-02-02.csv
27,243,3,6,1,2026-02-02,lines_2026-02-02.csv
3,3784,574,262,111,2026-02-02,lines_2026-02-02.csv
40,2864,303,212,89,2026-02-02,lines_2026-02-02.csv
41,1596,97,65,30,2026-02-02,lines_2026-02-02.csv
42,2309,173,136,51,2026-02-02,lines_2026-02-02.csv
47,3081,473,310,147,2026-02-02,lines_2026-02-02.csv
48,2189,128,93,41,2026-02-02,lines_2026-02-02.csv
50,524,37,11,5,2026-02-02,lines_2026-02-02.csv
64,2584,254,92,52,2026-02-02,lines_2026-02-02.csv
65,2582,492,117,96,2026-02-02,lines_2026-02-02.csv
67,2430,285,251,79,2026-02-02,lines_2026-02-02.csv
68,2341,181,183,63,2026-02-02,lines_2026-02-02.csv
1,5154,384,602,235,2026-02-03,lines_2026-02-03.csv
10,440,19,38,9,2026-02-03,lines_2026-02-03.csv
123,2249,331,356,166,2026-02-03,lines_2026-02-03.csv
123s,674,20,12,6,2026-02-03,lines_2026-02-03.csv
170,298,87,76,22,2026-02-03,lines_2026-02-03.csv
2,2000,55,75,19,2026-02-03,lines_2026-02-03.csv
20,1173,117,107,37,2026-02-03,lines_2026-02-03.csv
225,3778,479,293,180,2026-02-03,lines_2026-02-03.csv
240,1112,29,49,14,2026-02-03,lines_2026-02-03.csv
